type,label
http://www.wikidata.org/entity/Q56055944,type of arts
http://www.wikidata.org/entity/Q56055944,vrsta umetnosti
http://www.wikidata.org/entity/Q56165908,Jewish encyclopedia
http://www.wikidata.org/entity/Q56239988,erotic poetry
http://www.wikidata.org/entity/Q56242063,protestant church building
http://www.wikidata.org/entity/Q56242063,Protestantisches Kirchengebäude
http://www.wikidata.org/entity/Q56242063,protestantse kerk
http://www.wikidata.org/entity/Q56242215,katoliška stolnica
http://www.wikidata.org/entity/Q56242215,roomalaiskatolilainen tuomiokirkko
http://www.wikidata.org/entity/Q56242215,katholische Kathedrale
http://www.wikidata.org/entity/Q56242215,katholieke kathedraal
http://www.wikidata.org/entity/Q56242215,Catholic cathedral
http://www.wikidata.org/entity/Q56242225,Eastern Orthodox cathedral
http://www.wikidata.org/entity/Q56242225,orthodoxe kathedraal
http://www.wikidata.org/entity/Q56242225,ortodoksinen katedraali
http://www.wikidata.org/entity/Q56242225,pravoslavna stolnica
http://www.wikidata.org/entity/Q56242235,evangeličanska stolnica
http://www.wikidata.org/entity/Q56242235,luterilainen tuomiokirkko
http://www.wikidata.org/entity/Q56242235,Lutheran cathedral
http://www.wikidata.org/entity/Q56242235,Lutherische Kathedrale
http://www.wikidata.org/entity/Q56242235,Lutherse kathedraal
http://www.wikidata.org/entity/Q56242275,lutheran church
http://www.wikidata.org/entity/Q56242275,lutherische Kirche
http://www.wikidata.org/entity/Q56242275,luterilainen kirkko
http://www.wikidata.org/entity/Q56242275,evangeličanska cerkev
http://www.wikidata.org/entity/Q56257551,satamaterminaali
http://www.wikidata.org/entity/Q56257551,sea terminal
http://www.wikidata.org/entity/Q56303227,maakuntalaulu
http://www.wikidata.org/entity/Q56303227,provincial anthem
http://www.wikidata.org/entity/Q5633421,scientific journal
http://www.wikidata.org/entity/Q5633421,tiedejulkaisu
http://www.wikidata.org/entity/Q5633421,wetenschappelijk tijdschrift
http://www.wikidata.org/entity/Q5633421,wissenschaftliche Zeitschrift
http://www.wikidata.org/entity/Q5633421,znanstvena revija
http://www.wikidata.org/entity/Q56350981,
http://www.wikidata.org/entity/Q56395672,Jesuit church
http://www.wikidata.org/entity/Q56395672,jezuïetenkerk
http://www.wikidata.org/entity/Q56395672,Jesuitenkirche
http://www.wikidata.org/entity/Q56395672,jesuiittakirkko
http://www.wikidata.org/entity/Q564148,mensa
http://www.wikidata.org/entity/Q564148,Mensa
http://www.wikidata.org/entity/Q564148,university cafeteria
http://www.wikidata.org/entity/Q564148,yliopistoruokala
http://www.wikidata.org/entity/Q56556915,abgerissen oder zerstört
http://www.wikidata.org/entity/Q56556915,afgebroken of vernietigd
http://www.wikidata.org/entity/Q56556915,demolished or destroyed
http://www.wikidata.org/entity/Q56556915,porušeno ali uničeno
http://www.wikidata.org/entity/Q56556915,purettu tai tuhottu
http://www.wikidata.org/entity/Q567357,Annual
http://www.wikidata.org/entity/Q567357,vuosijulkaisu
http://www.wikidata.org/entity/Q567357,annual publication
http://www.wikidata.org/entity/Q567357,jaarlijkse uitgave
http://www.wikidata.org/entity/Q56753859,kaartuitgave
http://www.wikidata.org/entity/Q56753859,kartan painos
http://www.wikidata.org/entity/Q56753859,Kartenausgabe
http://www.wikidata.org/entity/Q56753859,map edition
http://www.wikidata.org/entity/Q567696,Anordnung
http://www.wikidata.org/entity/Q567696,bevel
http://www.wikidata.org/entity/Q567696,order
http://www.wikidata.org/entity/Q56856618,commercial art gallery
http://www.wikidata.org/entity/Q56856618,kunstgalerie
http://www.wikidata.org/entity/Q56856618,Kunstgalerie
http://www.wikidata.org/entity/Q56884562,animated film series
http://www.wikidata.org/entity/Q56884562,Animationsfilmreihe
http://www.wikidata.org/entity/Q56884562,animaatioelokuvasarja
http://www.wikidata.org/entity/Q569500,community health center
http://www.wikidata.org/entity/Q569500,medizinisches Versorgungszentrum
http://www.wikidata.org/entity/Q569500,terveyskeskus
http://www.wikidata.org/entity/Q569500,wijkgezondheidscentrum
http://www.wikidata.org/entity/Q569500,Zdravstveni dom
http://www.wikidata.org/entity/Q570116,nähtävyys
http://www.wikidata.org/entity/Q570116,Sehenswürdigkeit
http://www.wikidata.org/entity/Q570116,toeristische attractie
http://www.wikidata.org/entity/Q570116,tourist attraction
http://www.wikidata.org/entity/Q57036,sauna
http://www.wikidata.org/entity/Q57036,Savna
http://www.wikidata.org/entity/Q57036,Sauna
http://www.wikidata.org/entity/Q57036,sauna
http://www.wikidata.org/entity/Q57036,sauna
http://www.wikidata.org/entity/Q5707594,news article
http://www.wikidata.org/entity/Q5707594,nieuwsartikel
http://www.wikidata.org/entity/Q5707594,uutisartikkeli
http://www.wikidata.org/entity/Q5707594,Zeitungsartikel
http://www.wikidata.org/entity/Q571,boek
http://www.wikidata.org/entity/Q571,book
http://www.wikidata.org/entity/Q571,Buch
http://www.wikidata.org/entity/Q571,kirja
http://www.wikidata.org/entity/Q571,knjiga
http://www.wikidata.org/entity/Q5737799,Royal Stables
http://www.wikidata.org/entity/Q574990,hofje
http://www.wikidata.org/entity/Q574990,hofje
http://www.wikidata.org/entity/Q574990,Hofje
http://www.wikidata.org/entity/Q575759,Kriegerdenkmal
http://www.wikidata.org/entity/Q575759,oorlogsmonument
http://www.wikidata.org/entity/Q575759,sotamuistomerkki
http://www.wikidata.org/entity/Q575759,vojni spomenik
http://www.wikidata.org/entity/Q575759,war memorial
http://www.wikidata.org/entity/Q575920,voedingsbodem
http://www.wikidata.org/entity/Q575920,Nährmedium
http://www.wikidata.org/entity/Q575920,elatusaine
http://www.wikidata.org/entity/Q575920,growth medium
http://www.wikidata.org/entity/Q57659484,Ausstellungsgebäude
http://www.wikidata.org/entity/Q57659484,exhibition hall
http://www.wikidata.org/entity/Q57659484,näyttelyhalli
http://www.wikidata.org/entity/Q57659484,tentoonstellingsgebouw
http://www.wikidata.org/entity/Q57660343,esittävän taiteen rakennus
http://www.wikidata.org/entity/Q57660343,Gebäude für darstellende Kunst
http://www.wikidata.org/entity/Q57660343,performing arts building
http://www.wikidata.org/entity/Q57660343,podiumkunstgebouw
http://www.wikidata.org/entity/Q5767753,style
http://www.wikidata.org/entity/Q5767753,naslovitev
http://www.wikidata.org/entity/Q5767753,Anrede
http://www.wikidata.org/entity/Q5767753,aanspreekvorm
http://www.wikidata.org/entity/Q5774663,historiallinen näytelmä
http://www.wikidata.org/entity/Q5774663,historical play
http://www.wikidata.org/entity/Q5774663,Historiendrama
http://www.wikidata.org/entity/Q57831,Festung
http://www.wikidata.org/entity/Q57831,fortress
http://www.wikidata.org/entity/Q57831,linnoitus
http://www.wikidata.org/entity/Q57831,trdnjava
http://www.wikidata.org/entity/Q57831,vesting
http://www.wikidata.org/entity/Q5783893,kesähuvila
http://www.wikidata.org/entity/Q5783893,Sommerhaus
http://www.wikidata.org/entity/Q5783893,summer house
http://www.wikidata.org/entity/Q5783996,cottage
http://www.wikidata.org/entity/Q5783996,mökki
http://www.wikidata.org/entity/Q5783996,cottage
http://www.wikidata.org/entity/Q5783996,Cottage
http://www.wikidata.org/entity/Q5784272,haut-reliëftechniek
http://www.wikidata.org/entity/Q5784272,high relief
http://www.wikidata.org/entity/Q5784272,Hochrelief
http://www.wikidata.org/entity/Q57933693,book edition
http://www.wikidata.org/entity/Q57933693,Buchausgabe
http://www.wikidata.org/entity/Q57979411,ducado
http://www.wikidata.org/entity/Q57979411,ducado
http://www.wikidata.org/entity/Q57979411,Herzogtum von Spanien
http://www.wikidata.org/entity/Q57980469,Ballettproduktion
http://www.wikidata.org/entity/Q57980469,ballet production
http://www.wikidata.org/entity/Q57980469,balletproductie
http://www.wikidata.org/entity/Q580499,Oratorij (cerkev)
http://www.wikidata.org/entity/Q580499,oratorium
http://www.wikidata.org/entity/Q580499,Oratorium
http://www.wikidata.org/entity/Q580499,oratory
http://www.wikidata.org/entity/Q581714,animaatiosarja
http://www.wikidata.org/entity/Q581714,animated series
http://www.wikidata.org/entity/Q581714,animatieserie
http://www.wikidata.org/entity/Q581714,Animationsserie
http://www.wikidata.org/entity/Q581714,animirana serija
http://www.wikidata.org/entity/Q582577,Wirtschaftspolitik
http://www.wikidata.org/entity/Q582577,talouspolitiikka
http://www.wikidata.org/entity/Q582577,economic policy
http://www.wikidata.org/entity/Q582577,economisch beleid
http://www.wikidata.org/entity/Q583461,randomized algorithm
http://www.wikidata.org/entity/Q583461,randomisierter Algorithmus
http://www.wikidata.org/entity/Q5844636,Demonstrationsbauernhof
http://www.wikidata.org/entity/Q5844636,modelboerderij
http://www.wikidata.org/entity/Q5844636,model farm
http://www.wikidata.org/entity/Q58483083,dramatico-musical work
http://www.wikidata.org/entity/Q58483083,dramatisch-musikalisches Werk
http://www.wikidata.org/entity/Q58483083,dramatisch-muzikaal werk
http://www.wikidata.org/entity/Q58483083,musiikkidraamateos
http://www.wikidata.org/entity/Q58483088,choreografisch werk
http://www.wikidata.org/entity/Q58483088,choreographic work
http://www.wikidata.org/entity/Q58485216,buitenlandse militaire begraafplaats voor altijd onderhouden op kosten van de Franse staat
http://www.wikidata.org/entity/Q58485216,foreign military cemetery maintained in perpetuity at the expense of the French State
http://www.wikidata.org/entity/Q58632302,erikoismuseo
http://www.wikidata.org/entity/Q58632302,specialised museum
http://www.wikidata.org/entity/Q58632302,gespecialiseerd museum
http://www.wikidata.org/entity/Q58683981,señorio
http://www.wikidata.org/entity/Q58683981,señorío
http://www.wikidata.org/entity/Q58683981,señorío
http://www.wikidata.org/entity/Q5871,Bela pritlikavka
http://www.wikidata.org/entity/Q5871,Valkoinen kääpiö
http://www.wikidata.org/entity/Q5871,Weißer Zwerg
http://www.wikidata.org/entity/Q5871,white dwarf
http://www.wikidata.org/entity/Q5871,witte dwerg
http://www.wikidata.org/entity/Q58872171,baronía
http://www.wikidata.org/entity/Q58872171,baronía
http://www.wikidata.org/entity/Q58872171,baronía
http://www.wikidata.org/entity/Q588951,overdoor
http://www.wikidata.org/entity/Q588951,supraporte
http://www.wikidata.org/entity/Q588951,Supraporte
http://www.wikidata.org/entity/Q589481,olympiastadion
http://www.wikidata.org/entity/Q589481,Olympiastadion
http://www.wikidata.org/entity/Q589481,Olympic Stadium
http://www.wikidata.org/entity/Q589481,olympisch stadion
http://www.wikidata.org/entity/Q591041,scientific publication
http://www.wikidata.org/entity/Q591041,wetenschappelijke publicatie
http://www.wikidata.org/entity/Q591041,wissenschaftliche Publikation
http://www.wikidata.org/entity/Q59163902,musical production
http://www.wikidata.org/entity/Q59466300,print edition
http://www.wikidata.org/entity/Q59466300,tiskana izdaja
http://www.wikidata.org/entity/Q59466300,Druckausgabe
http://www.wikidata.org/entity/Q59466853,electronic edition
http://www.wikidata.org/entity/Q59466853,elektronska izdaja
http://www.wikidata.org/entity/Q59818481,album academicum
http://www.wikidata.org/entity/Q59818481,album academicum
http://www.wikidata.org/entity/Q59818481,album academicum
http://www.wikidata.org/entity/Q60129,monopteros
http://www.wikidata.org/entity/Q60129,monopteros
http://www.wikidata.org/entity/Q60129,Monopteros
http://www.wikidata.org/entity/Q60129,Monopteros
http://www.wikidata.org/entity/Q60138,Peripteros
http://www.wikidata.org/entity/Q60138,peripteros
http://www.wikidata.org/entity/Q60138,Peripteraali
http://www.wikidata.org/entity/Q60138,Peripter
http://www.wikidata.org/entity/Q60138,peripteral
http://www.wikidata.org/entity/Q6023295,funeraire architectuur
http://www.wikidata.org/entity/Q6023295,funerary structure
http://www.wikidata.org/entity/Q6023295,Grabbau
http://www.wikidata.org/entity/Q602446,besedilo
http://www.wikidata.org/entity/Q602446,liedtekst
http://www.wikidata.org/entity/Q602446,Liedtext
http://www.wikidata.org/entity/Q602446,lyrics
http://www.wikidata.org/entity/Q602446,sanoitus
http://www.wikidata.org/entity/Q603773,Predavanje
http://www.wikidata.org/entity/Q603773,Vorlesung
http://www.wikidata.org/entity/Q603773,luento
http://www.wikidata.org/entity/Q603773,lecture
http://www.wikidata.org/entity/Q603773,hoorcollege
http://www.wikidata.org/entity/Q60469796,religieus symbool
http://www.wikidata.org/entity/Q60469796,religiöses Symbol
http://www.wikidata.org/entity/Q60469796,religious symbol
http://www.wikidata.org/entity/Q60520,luonnoskirja
http://www.wikidata.org/entity/Q60520,schetsboek
http://www.wikidata.org/entity/Q60520,sketchbook
http://www.wikidata.org/entity/Q60520,Skicirka
http://www.wikidata.org/entity/Q60520,Skizzenblock
http://www.wikidata.org/entity/Q60534428,mehrbändiges Werk
http://www.wikidata.org/entity/Q60534428,multivolume work
http://www.wikidata.org/entity/Q605789,oorlogsfotografie
http://www.wikidata.org/entity/Q605789,war photography
http://www.wikidata.org/entity/Q605789,sotavalokuvaus
http://www.wikidata.org/entity/Q605789,Kriegsfotografie
http://www.wikidata.org/entity/Q607241,pappila
http://www.wikidata.org/entity/Q607241,pastorie
http://www.wikidata.org/entity/Q607241,Pfarrhaus
http://www.wikidata.org/entity/Q607241,župnišče
http://www.wikidata.org/entity/Q607241,clergy house
http://www.wikidata.org/entity/Q60731643,local museum
http://www.wikidata.org/entity/Q60731643,lokaal museum in Finland
http://www.wikidata.org/entity/Q60731643,paikallismuseo
http://www.wikidata.org/entity/Q611203,Bauzeichnung
http://www.wikidata.org/entity/Q611203,bouwtekening
http://www.wikidata.org/entity/Q611203,plan
http://www.wikidata.org/entity/Q6128115,7″ single
http://www.wikidata.org/entity/Q6128115,"7""-vinylsingle"
http://www.wikidata.org/entity/Q6128115,7 tuuman single
http://www.wikidata.org/entity/Q613203,calvaria
http://www.wikidata.org/entity/Q613203,Schädelkalotte
http://www.wikidata.org/entity/Q613203,schedeldak
http://www.wikidata.org/entity/Q6154615,topic
http://www.wikidata.org/entity/Q6154615,Topik
http://www.wikidata.org/entity/Q61708634,gebouw van kuuroord
http://www.wikidata.org/entity/Q61708634,spa building
http://www.wikidata.org/entity/Q618123,geographisches Objekt
http://www.wikidata.org/entity/Q618123,maantieteellinen kohde
http://www.wikidata.org/entity/Q618123,geographical feature
http://www.wikidata.org/entity/Q618123,geografski objekt
http://www.wikidata.org/entity/Q618123,geografisch object
http://www.wikidata.org/entity/Q618779,Auszeichnung
http://www.wikidata.org/entity/Q618779,award
http://www.wikidata.org/entity/Q618779,nagrada
http://www.wikidata.org/entity/Q618779,onderscheiding
http://www.wikidata.org/entity/Q618779,palkinto
http://www.wikidata.org/entity/Q61982673,left panel
http://www.wikidata.org/entity/Q61982673,linkerpaneel
http://www.wikidata.org/entity/Q61982673,linke Tafel
http://www.wikidata.org/entity/Q61982747,rechterpaneel
http://www.wikidata.org/entity/Q61982747,rechte Tafel
http://www.wikidata.org/entity/Q61982747,right panel
http://www.wikidata.org/entity/Q62098611,Kunstgewerbemuseum
http://www.wikidata.org/entity/Q62098611,taideteollisuusmuseo
http://www.wikidata.org/entity/Q62098611,museum voor toegpaste kunst
http://www.wikidata.org/entity/Q62098611,museum of decorative arts
http://www.wikidata.org/entity/Q6220,Alikääpiö
http://www.wikidata.org/entity/Q6220,subdwarf star
http://www.wikidata.org/entity/Q6220,Subdwerg
http://www.wikidata.org/entity/Q6220,Unterzwerg
http://www.wikidata.org/entity/Q623605,Getreidemühle
http://www.wikidata.org/entity/Q623605,gristmill
http://www.wikidata.org/entity/Q623605,korenmolen
http://www.wikidata.org/entity/Q623605,valssimylly
http://www.wikidata.org/entity/Q626500,substitutieversleuteling
http://www.wikidata.org/entity/Q626500,Zamenjalna šifra
http://www.wikidata.org/entity/Q626500,substitution cipher
http://www.wikidata.org/entity/Q626500,Monoalphabetische Substitution
http://www.wikidata.org/entity/Q62662439,Deklaration
http://www.wikidata.org/entity/Q62662439,verklaring
http://www.wikidata.org/entity/Q62662439,declaration
http://www.wikidata.org/entity/Q628179,pad
http://www.wikidata.org/entity/Q628179,polku
http://www.wikidata.org/entity/Q628179,steza
http://www.wikidata.org/entity/Q628179,trail
http://www.wikidata.org/entity/Q628179,Weg
http://www.wikidata.org/entity/Q62832,Observatorium
http://www.wikidata.org/entity/Q62832,observatory
http://www.wikidata.org/entity/Q62832,observatorium
http://www.wikidata.org/entity/Q62832,observatorio
http://www.wikidata.org/entity/Q62832,observatorij
http://www.wikidata.org/entity/Q63099748,hotel building
http://www.wikidata.org/entity/Q63099748,Hotelgebäude
http://www.wikidata.org/entity/Q63099748,hotelgebouw
http://www.wikidata.org/entity/Q63099748,hotellirakennus
http://www.wikidata.org/entity/Q63100,kaupunkisuunnittelu
http://www.wikidata.org/entity/Q63100,Städtebau
http://www.wikidata.org/entity/Q63100,stedenbouwkunde
http://www.wikidata.org/entity/Q63100,urban design
http://www.wikidata.org/entity/Q63141557,vertaald lied
http://www.wikidata.org/entity/Q63141557,translated song
http://www.wikidata.org/entity/Q63141557,übersetztes Lied
http://www.wikidata.org/entity/Q63141557,käännetty laulu
http://www.wikidata.org/entity/Q63143903,episode in de Griekse mythologie
http://www.wikidata.org/entity/Q63143903,Episode der griechischen Mythologie
http://www.wikidata.org/entity/Q63143903,episode in Greek mythology
http://www.wikidata.org/entity/Q63161834,museum catalogue
http://www.wikidata.org/entity/Q63161834,Museumskatalog
http://www.wikidata.org/entity/Q63228558,fictional valley
http://www.wikidata.org/entity/Q63228558,fiktives Tal
http://www.wikidata.org/entity/Q63481999,Eurovision Song Contest entry
http://www.wikidata.org/entity/Q63481999,inzending voor het Eurovisiesongfestival
http://www.wikidata.org/entity/Q63497627,kansalliset paviljongit Venetsian taidebiennaalissa
http://www.wikidata.org/entity/Q63497627,nationaal paviljoen op de Biennale van Venetië
http://www.wikidata.org/entity/Q63497627,Nationale Pavillons der Venedig Biennale
http://www.wikidata.org/entity/Q63497627,national pavilions at the Venice Biennale
http://www.wikidata.org/entity/Q635719,archive building
http://www.wikidata.org/entity/Q635719,arkistorakennus
http://www.wikidata.org/entity/Q635719,Archivbau
http://www.wikidata.org/entity/Q635719,archiefgebouw
http://www.wikidata.org/entity/Q637866,boek recensie
http://www.wikidata.org/entity/Q637866,book review
http://www.wikidata.org/entity/Q637866,Buchbesprechung
http://www.wikidata.org/entity/Q637866,kirja-arvostelu
http://www.wikidata.org/entity/Q63872468,individual copy of a map
http://www.wikidata.org/entity/Q63872468,Individuelle Kopie einer Landkarte
http://www.wikidata.org/entity/Q63872468,kaartexemplaar
http://www.wikidata.org/entity/Q63872468,karttakopio
http://www.wikidata.org/entity/Q63981612,Produktkategorie
http://www.wikidata.org/entity/Q63981612,product category
http://www.wikidata.org/entity/Q63981612,kategorija izdelkov
http://www.wikidata.org/entity/Q63981612,producttype
http://www.wikidata.org/entity/Q641226,areena
http://www.wikidata.org/entity/Q641226,arena
http://www.wikidata.org/entity/Q641226,arena
http://www.wikidata.org/entity/Q641226,Arena
http://www.wikidata.org/entity/Q641226,Arena
http://www.wikidata.org/entity/Q641406,dakterras
http://www.wikidata.org/entity/Q641406,terassi
http://www.wikidata.org/entity/Q641406,terrace
http://www.wikidata.org/entity/Q641406,Terrasse
http://www.wikidata.org/entity/Q64222248,catalog of works
http://www.wikidata.org/entity/Q64222248,Werkverzeichnis
http://www.wikidata.org/entity/Q64222248,katalog del
http://www.wikidata.org/entity/Q64374896,Gefallenendenkmal Zweiter Weltkrieg
http://www.wikidata.org/entity/Q64374896,toisen maailmasodan muistomerkki
http://www.wikidata.org/entity/Q64374896,World War II memorial
http://www.wikidata.org/entity/Q644264,children's hospital
http://www.wikidata.org/entity/Q644264,Kinderkrankenhaus
http://www.wikidata.org/entity/Q644264,kinderziekenhuis
http://www.wikidata.org/entity/Q644264,lastensairaala
http://www.wikidata.org/entity/Q644371,mednarodno letališče
http://www.wikidata.org/entity/Q644371,kansainvälinen lentoasema
http://www.wikidata.org/entity/Q644371,internationale luchthaven
http://www.wikidata.org/entity/Q644371,international airport
http://www.wikidata.org/entity/Q644371,internationaler Flughafen
http://www.wikidata.org/entity/Q64445892,CD album
http://www.wikidata.org/entity/Q64445892,CD-Album
http://www.wikidata.org/entity/Q64524427,kirkkohauta
http://www.wikidata.org/entity/Q64524427,tomb in the church
http://www.wikidata.org/entity/Q64578911,bivša bolnišnica
http://www.wikidata.org/entity/Q64578911,ehemaliges Krankenhaus
http://www.wikidata.org/entity/Q64578911,entinen sairaala
http://www.wikidata.org/entity/Q64578911,former hospital
http://www.wikidata.org/entity/Q64578911,voormalig ziekenhuis
http://www.wikidata.org/entity/Q6458,nova
http://www.wikidata.org/entity/Q6458,Nova
http://www.wikidata.org/entity/Q6458,nova
http://www.wikidata.org/entity/Q6458,nova
http://www.wikidata.org/entity/Q646754,Avoin kirje
http://www.wikidata.org/entity/Q646754,offener Brief
http://www.wikidata.org/entity/Q646754,open brief
http://www.wikidata.org/entity/Q646754,open letter
http://www.wikidata.org/entity/Q64764212,"10"" Shellac single"
http://www.wikidata.org/entity/Q648191,organic reaction
http://www.wikidata.org/entity/Q648191,organische reactie
http://www.wikidata.org/entity/Q648191,organische Reaktion
http://www.wikidata.org/entity/Q64850080,memorial sculpture
http://www.wikidata.org/entity/Q64850080,muistopatsas
http://www.wikidata.org/entity/Q6500733,Druckerei
http://www.wikidata.org/entity/Q6500733,Tiskarna
http://www.wikidata.org/entity/Q6500733,printer
http://www.wikidata.org/entity/Q6500733,drukkerij
http://www.wikidata.org/entity/Q6500733,kirjapaino
http://www.wikidata.org/entity/Q651270,ingezonden brief
http://www.wikidata.org/entity/Q651270,Leserbrief
http://www.wikidata.org/entity/Q651270,letter to the editor
http://www.wikidata.org/entity/Q651270,yleisönosastokirjoitus
http://www.wikidata.org/entity/Q65177565,ehemaliges Rathaus
http://www.wikidata.org/entity/Q65177565,former town hall
http://www.wikidata.org/entity/Q653848,world map
http://www.wikidata.org/entity/Q653848,wereldkaart
http://www.wikidata.org/entity/Q653848,Weltkarte
http://www.wikidata.org/entity/Q653848,maailmankartta
http://www.wikidata.org/entity/Q655686,bedrijfsgebouw
http://www.wikidata.org/entity/Q655686,commercial building
http://www.wikidata.org/entity/Q655686,Geschäftshaus
http://www.wikidata.org/entity/Q655686,liikerakennus
http://www.wikidata.org/entity/Q6558431,coal-fired power station
http://www.wikidata.org/entity/Q6558431,hiilivoimala
http://www.wikidata.org/entity/Q6558431,Kohlekraftwerk
http://www.wikidata.org/entity/Q6558431,kolencentrale
http://www.wikidata.org/entity/Q65589911,opera utique oppressa
http://www.wikidata.org/entity/Q65589911,opera utique oppressa
http://www.wikidata.org/entity/Q65619961,singing stage
http://www.wikidata.org/entity/Q65619961,laululava
http://www.wikidata.org/entity/Q65619961,Liederbühne
http://www.wikidata.org/entity/Q65630486,fictional city-state
http://www.wikidata.org/entity/Q65630486,fiktiver Stadtstaat
http://www.wikidata.org/entity/Q657100,colonnade
http://www.wikidata.org/entity/Q657100,colonnade
http://www.wikidata.org/entity/Q657100,Kolonada
http://www.wikidata.org/entity/Q657100,Kolonnade
http://www.wikidata.org/entity/Q6592,Čezneptunsko telo
http://www.wikidata.org/entity/Q6592,trans-Neptunian object
http://www.wikidata.org/entity/Q6592,transneptuninen kohde
http://www.wikidata.org/entity/Q6592,transneptunisches Objekt
http://www.wikidata.org/entity/Q6592,transneptunisch object
http://www.wikidata.org/entity/Q65943,stelling
http://www.wikidata.org/entity/Q65943,theorem
http://www.wikidata.org/entity/Q65943,mathematischer Satz
http://www.wikidata.org/entity/Q65943,lause
http://www.wikidata.org/entity/Q65943,izrek
http://www.wikidata.org/entity/Q660651,memo
http://www.wikidata.org/entity/Q660651,memorandum
http://www.wikidata.org/entity/Q660651,Memorandum
http://www.wikidata.org/entity/Q660651,muistio
http://www.wikidata.org/entity/Q6619693,fictief eiland
http://www.wikidata.org/entity/Q6619693,fictional island
http://www.wikidata.org/entity/Q6619693,fiktive Insel
http://www.wikidata.org/entity/Q6619693,kuvitteellinen saari
http://www.wikidata.org/entity/Q66344,centrale bank
http://www.wikidata.org/entity/Q66344,Zentralbank
http://www.wikidata.org/entity/Q66344,keskuspankki
http://www.wikidata.org/entity/Q66344,central bank
http://www.wikidata.org/entity/Q66344,centralna banka
http://www.wikidata.org/entity/Q66362671,Protestant hymnal
http://www.wikidata.org/entity/Q66362671,Protestants liederenboek
http://www.wikidata.org/entity/Q66363169,Lutheran hymnal
http://www.wikidata.org/entity/Q6642845,gisant
http://www.wikidata.org/entity/Q6642845,Gisant
http://www.wikidata.org/entity/Q6642845,recumbent effigy
http://www.wikidata.org/entity/Q667276,taidenäyttely
http://www.wikidata.org/entity/Q667276,kunsttentoonstelling
http://www.wikidata.org/entity/Q667276,Kunstausstellung
http://www.wikidata.org/entity/Q667276,art exhibition
http://www.wikidata.org/entity/Q670787,esipuhe
http://www.wikidata.org/entity/Q670787,preface
http://www.wikidata.org/entity/Q670787,voorwoord
http://www.wikidata.org/entity/Q670787,Vorwort
http://www.wikidata.org/entity/Q67193835,Achilleas
http://www.wikidata.org/entity/Q67193835,Achilleas / Achille
http://www.wikidata.org/entity/Q67206785,near-IR source
http://www.wikidata.org/entity/Q673383,Briefmarkenserie
http://www.wikidata.org/entity/Q673383,postzegelserie
http://www.wikidata.org/entity/Q673383,stamp series
http://www.wikidata.org/entity/Q67374396,fictional muskrat
http://www.wikidata.org/entity/Q67374396,fiktive Bisamratte
http://www.wikidata.org/entity/Q674950,asuinalue
http://www.wikidata.org/entity/Q674950,woongebied
http://www.wikidata.org/entity/Q674950,residential area
http://www.wikidata.org/entity/Q674950,Wohngebiet
http://www.wikidata.org/entity/Q675824,cinerarium
http://www.wikidata.org/entity/Q675824,columbarium
http://www.wikidata.org/entity/Q675824,Kolumbarium
http://www.wikidata.org/entity/Q675824,Uurnaholvi
http://www.wikidata.org/entity/Q676,proosa
http://www.wikidata.org/entity/Q676,Prosa
http://www.wikidata.org/entity/Q676,prose
http://www.wikidata.org/entity/Q676,proza
http://www.wikidata.org/entity/Q676,Proza
http://www.wikidata.org/entity/Q680458,critical edition
http://www.wikidata.org/entity/Q680458,Znanstvenokritična izdaja
http://www.wikidata.org/entity/Q680458,znanstvenokritična izdaja
http://www.wikidata.org/entity/Q680458,Kriittinen editio
http://www.wikidata.org/entity/Q680458,historisch-kritische Ausgabe
http://www.wikidata.org/entity/Q683010,ex voto
http://www.wikidata.org/entity/Q683010,ex-voto
http://www.wikidata.org/entity/Q683010,Exvoto
http://www.wikidata.org/entity/Q683010,Votiivi
http://www.wikidata.org/entity/Q683010,votiv
http://www.wikidata.org/entity/Q683038,Pseudobasilika
http://www.wikidata.org/entity/Q683038,pseudobasiliek
http://www.wikidata.org/entity/Q683038,pseudobasilica
http://www.wikidata.org/entity/Q683595,Flurstück
http://www.wikidata.org/entity/Q683595,land lot
http://www.wikidata.org/entity/Q683595,perceel
http://www.wikidata.org/entity/Q683595,tontti
http://www.wikidata.org/entity/Q684740,Immobilie
http://www.wikidata.org/entity/Q684740,kiinteistö
http://www.wikidata.org/entity/Q684740,Nepremičnina
http://www.wikidata.org/entity/Q684740,real property
http://www.wikidata.org/entity/Q684740,vastgoed
http://www.wikidata.org/entity/Q6852233,military building
http://www.wikidata.org/entity/Q6852233,vojaška zgradba
http://www.wikidata.org/entity/Q6852233,sotilaallinen rakennus
http://www.wikidata.org/entity/Q6852233,militärisches Gebäude
http://www.wikidata.org/entity/Q6852233,militair gebouw
http://www.wikidata.org/entity/Q686822,bill
http://www.wikidata.org/entity/Q686822,Gesetzentwurf
http://www.wikidata.org/entity/Q686822,lakiehdotus
http://www.wikidata.org/entity/Q686822,wetsvoorstel
http://www.wikidata.org/entity/Q68723978,eenheid van temperatuur
http://www.wikidata.org/entity/Q68723978,Temperatureinheit
http://www.wikidata.org/entity/Q68723978,unit of temperature
http://www.wikidata.org/entity/Q6881511,yritys
http://www.wikidata.org/entity/Q6881511,Unternehmen
http://www.wikidata.org/entity/Q6881511,onderneming
http://www.wikidata.org/entity/Q6881511,podjetje
http://www.wikidata.org/entity/Q6881511,enterprise
